Building,Floor,Suite,Room,Bed,Room Type,Suite Size (if applicable),Room Gender,Room Profile
GREGORIAN QUAD B,GREG B FL 4,GREG B 403A,GREG B 403A,GREG B 403A‐1,Single,,CoEd,24‐25 Spring General Selection
GREGORIAN QUAD B,GREG B FL 4,GREG B 404A,GREG B 404A,GREG B 404A‐1,Single,,CoEd,24‐25 Spring General Selection
GREGORIAN QUAD B,GREG B FL 4,GREG B 404B,GREG B 404B,GREG B 404B‐1,Single,,CoEd,24‐25 Spring General Selection
GREGORIAN QUAD B,GREG B FL 4,GREG B 405,GREG B 405,GREG B 405‐1,Double,,CoEd,24‐25 Spring General Selection
GREGORIAN QUAD B,GREG B FL 4,GREG B 405,GREG B 405,GREG B 405‐2,Double,,CoEd,24‐25 Spring General Selection
GREGORIAN QUAD B,GREG B FL 4,GREG B 405A,GREG B 405A,GREG B 405A‐1,Single,,CoEd,24‐25 Spring General Selection
GREGORIAN QUAD B,GREG B FL 4,GREG B 405E,GREG B 405E,GREG B 405E‐1,Single,,CoEd,24‐25 Spring General Selection
GREGORIAN QUAD B,GREG B FL 4,GREG B 405F,GREG B 405F,GREG B 405F‐1,Single,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 1,HARKNESS 113,HARKNESS 113,HARKNESS 113‐1,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 1,HARKNESS 113,HARKNESS 113,HARKNESS 113‐2,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 1,HARKNESS 114A,HARKNESS 114A,HARKNESS 114A‐1,Single,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 1,HARKNESS 114B,HARKNESS 114B,HARKNESS 114B‐1,Single,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 1,HARKNESS 117,HARKNESS 117,HARKNESS 117‐1,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 1,HARKNESS 117,HARKNESS 117,HARKNESS 117‐2,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 2,HARKNESS 201,HARKNESS 201,HARKNESS 201‐1,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 2,HARKNESS 201,HARKNESS 201,HARKNESS 201‐2,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 2,HARKNESS 202,HARKNESS 202,HARKNESS 202‐1,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 2,HARKNESS 202,HARKNESS 202,HARKNESS 202‐2,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 2,HARKNESS 213,HARKNESS 213,HARKNESS 213‐1,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 2,HARKNESS 213,HARKNESS 213,HARKNESS 213‐2,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 2,HARKNESS 214,HARKNESS 214,HARKNESS 214‐1,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 2,HARKNESS 214,HARKNESS 214,HARKNESS 214‐2,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 2,HARKNESS 217,HARKNESS 217,HARKNESS 217‐1,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 2,HARKNESS 217,HARKNESS 217,HARKNESS 217‐2,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 2,HARKNESS 221,HARKNESS 221,HARKNESS 221‐1,Single,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 2,HARKNESS 228,HARKNESS 228,HARKNESS 228‐1,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 2,HARKNESS 228,HARKNESS 228,HARKNESS 228‐2,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 2,HARKNESS 229,HARKNESS 229,HARKNESS 229‐1,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 2,HARKNESS 229,HARKNESS 229,HARKNESS 229‐2,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 2,HARKNESS 230,HARKNESS 230,HARKNESS 230‐1,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 2,HARKNESS 230,HARKNESS 230,HARKNESS 230‐2,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 301,HARKNESS 301,HARKNESS 301‐1,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 301,HARKNESS 301,HARKNESS 301‐2,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 302,HARKNESS 302,HARKNESS 302‐1,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 302,HARKNESS 302,HARKNESS 302‐2,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 308,HARKNESS 308,HARKNESS 308‐1,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 308,HARKNESS 308,HARKNESS 308‐2,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 310,HARKNESS 310,HARKNESS 310‐1,Single,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 313,HARKNESS 313,HARKNESS 313‐1,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 313,HARKNESS 313,HARKNESS 313‐2,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 314,HARKNESS 314,HARKNESS 314‐1,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 314,HARKNESS 314,HARKNESS 314‐2,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 317,HARKNESS 317,HARKNESS 317‐1,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 317,HARKNESS 317,HARKNESS 317‐2,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 323,HARKNESS 323,HARKNESS 323‐1,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 323,HARKNESS 323,HARKNESS 323‐2,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 324,HARKNESS 324,HARKNESS 324‐1,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 324,HARKNESS 324,HARKNESS 324‐2,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 326A,HARKNESS 326A,HARKNESS 326A‐1,Single,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 326B,HARKNESS 326B,HARKNESS 326B‐1,Single,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 327,HARKNESS 327,HARKNESS 327‐1,Single,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 328,HARKNESS 328,HARKNESS 328‐1,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 328,HARKNESS 328,HARKNESS 328‐2,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 329,HARKNESS 329,HARKNESS 329‐1,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 329,HARKNESS 329,HARKNESS 329‐2,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 330,HARKNESS 330,HARKNESS 330‐1,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 330,HARKNESS 330,HARKNESS 330‐2,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 401,HARKNESS 401,HARKNESS 401‐1,Single,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 402,HARKNESS 402,HARKNESS 402‐1,Single,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 406,HARKNESS 406,HARKNESS 406‐1,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 406,HARKNESS 406,HARKNESS 406‐2,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 407,HARKNESS 407,HARKNESS 407‐1,Single,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 410,HARKNESS 410,HARKNESS 410‐1,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 410,HARKNESS 410,HARKNESS 410‐2,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 422,HARKNESS 422,HARKNESS 422‐1,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 422,HARKNESS 422,HARKNESS 422‐2,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 423,HARKNESS 423,HARKNESS 423‐1,Single,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 426,HARKNESS 426,HARKNESS 426‐1,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 426,HARKNESS 426,HARKNESS 426‐2,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 429,HARKNESS 429,HARKNESS 429‐1,Single,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 430,HARKNESS 430,HARKNESS 430‐1,Double,,CoEd,24‐25 Spring General Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 430,HARKNESS 430,HARKNESS 430‐2,Double,,CoEd,24‐25 Spring General Selection
HEGEMAN HALL,HEGEMAN FL 1 A,HEGEMAN 101,HEGEMAN 101 101A,HEGEMAN 101 101A‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 1 A,HEGEMAN 101,HEGEMAN 101 101B,HEGEMAN 101 101B‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 1 A,HEGEMAN 101,HEGEMAN 101 101C,HEGEMAN 101 101C‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 1 A,HEGEMAN 102,HEGEMAN 102,HEGEMAN 102‐1,Single,,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 1 A,HEGEMAN 103,HEGEMAN 103 103A,HEGEMAN 103 103A‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 1 A,HEGEMAN 103,HEGEMAN 103 103B,HEGEMAN 103 103B‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 1 A,HEGEMAN 103,HEGEMAN 103 103C,HEGEMAN 103 103C‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 1 B,HEGEMAN 104,HEGEMAN 104 104A,HEGEMAN 104 104A‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 1 B,HEGEMAN 104,HEGEMAN 104 104B,HEGEMAN 104 104B‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 1 B,HEGEMAN 104,HEGEMAN 104 104C,HEGEMAN 104 104C‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 1 B,HEGEMAN 105,HEGEMAN 105,HEGEMAN 105‐1,Double,,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 1 B,HEGEMAN 105,HEGEMAN 105,HEGEMAN 105‐2,Double,,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 1 B,HEGEMAN 106,HEGEMAN 106 106A,HEGEMAN 106 106A‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 1 B,HEGEMAN 106,HEGEMAN 106 106B,HEGEMAN 106 106B‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 1 B,HEGEMAN 106,HEGEMAN 106 106C,HEGEMAN 106 106C‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 1 B,HEGEMAN 107,HEGEMAN 107 107A,HEGEMAN 107 107A‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 1 B,HEGEMAN 107,HEGEMAN 107 107B,HEGEMAN 107 107B‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 1 B,HEGEMAN 107,HEGEMAN 107 107C,HEGEMAN 107 107C‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 1 C,HEGEMAN 108,HEGEMAN 108 108A,HEGEMAN 108 108A‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 1 C,HEGEMAN 108,HEGEMAN 108 108B,HEGEMAN 108 108B‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 1 C,HEGEMAN 108,HEGEMAN 108 108C,HEGEMAN 108 108C‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 1 C,HEGEMAN 109,HEGEMAN 109 109A,HEGEMAN 109 109A‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 1 C,HEGEMAN 109,HEGEMAN 109 109B,HEGEMAN 109 109B‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 1 C,HEGEMAN 109,HEGEMAN 109 109C,HEGEMAN 109 109C‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 1 D,HEGEMAN 110,HEGEMAN 110 110A,HEGEMAN 110 110A‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 1 D,HEGEMAN 110,HEGEMAN 110 110B,HEGEMAN 110 110B‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 1 D,HEGEMAN 110,HEGEMAN 110 110C,HEGEMAN 110 110C‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 1 D,HEGEMAN 111,HEGEMAN 111 111A,HEGEMAN 111 111A‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 1 D,HEGEMAN 111,HEGEMAN 111 111B,HEGEMAN 111 111B‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 1 D,HEGEMAN 111,HEGEMAN 111 111C,HEGEMAN 111 111C‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 1 E,HEGEMAN 112,HEGEMAN 112 112A,HEGEMAN 112 112A‐1,Single (Suite/Apartment),3,CoEd,24‐25 Spring General Selection
HEGEMAN HALL,HEGEMAN FL 1 E,HEGEMAN 112,HEGEMAN 112 112B,HEGEMAN 112 112B‐1,Single (Suite/Apartment),3,CoEd,24‐25 Spring General Selection
HEGEMAN HALL,HEGEMAN FL 1 E,HEGEMAN 112,HEGEMAN 112 112C,HEGEMAN 112 112C‐1,Single (Suite/Apartment),3,CoEd,24‐25 Spring General Selection
HEGEMAN HALL,HEGEMAN FL 1 E,HEGEMAN 113,HEGEMAN 113 113A,HEGEMAN 113 113A‐1,Single (Suite/Apartment),3,CoEd,24‐25 Spring General Selection
HEGEMAN HALL,HEGEMAN FL 1 E,HEGEMAN 113,HEGEMAN 113 113B,HEGEMAN 113 113B‐1,Single (Suite/Apartment),3,CoEd,24‐25 Spring General Selection
HEGEMAN HALL,HEGEMAN FL 1 E,HEGEMAN 113,HEGEMAN 113 113C,HEGEMAN 113 113C‐1,Single (Suite/Apartment),3,CoEd,24‐25 Spring General Selection
HEGEMAN HALL,HEGEMAN FL 1 E,HEGEMAN 114,HEGEMAN 114,HEGEMAN 114‐1,Single,,CoEd,24‐25 Spring General Selection
HEGEMAN HALL,HEGEMAN FL 1 E,HEGEMAN 116,HEGEMAN 116 116A,HEGEMAN 116 116A‐1,Single (Suite/Apartment),3,CoEd,24‐25 Spring General Selection
HEGEMAN HALL,HEGEMAN FL 1 E,HEGEMAN 116,HEGEMAN 116 116B,HEGEMAN 116 116B‐1,Single (Suite/Apartment),3,CoEd,24‐25 Spring General Selection
HEGEMAN HALL,HEGEMAN FL 1 E,HEGEMAN 116,HEGEMAN 116 116C,HEGEMAN 116 116C‐1,Single (Suite/Apartment),3,CoEd,24‐25 Spring General Selection
HEGEMAN HALL,HEGEMAN FL 2 A,HEGEMAN 201,HEGEMAN 201 201C,HEGEMAN 201 201C‐1,Single (Suite/Apartment),3,Female,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 2 A,HEGEMAN 201,HEGEMAN 201 201D,HEGEMAN 201 201D‐1,Single (Suite/Apartment),3,Female,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 2 A,HEGEMAN 202,HEGEMAN 202,HEGEMAN 202‐1,Double,,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 2 A,HEGEMAN 202,HEGEMAN 202,HEGEMAN 202‐2,Double,,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 2 A,HEGEMAN 203,HEGEMAN 203 203A,HEGEMAN 203 203A‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 2 A,HEGEMAN 203,HEGEMAN 203 203C,HEGEMAN 203 203C‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 2 A,HEGEMAN 203,HEGEMAN 203 203E,HEGEMAN 203 203E‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 2 B,HEGEMAN 204,HEGEMAN 204 204A,HEGEMAN 204 204A‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 2 B,HEGEMAN 204,HEGEMAN 204 204C,HEGEMAN 204 204C‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 2 B,HEGEMAN 204,HEGEMAN 204 204E,HEGEMAN 204 204E‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 2 B,HEGEMAN 205,HEGEMAN 205,HEGEMAN 205‐1,Double,,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 2 B,HEGEMAN 205,HEGEMAN 205,HEGEMAN 205‐2,Double,,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 2 B,HEGEMAN 206,HEGEMAN 206 206A,HEGEMAN 206 206A‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 2 B,HEGEMAN 206,HEGEMAN 206 206B,HEGEMAN 206 206B‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 2 B,HEGEMAN 206,HEGEMAN 206 206C,HEGEMAN 206 206C‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 2 B,HEGEMAN 207,HEGEMAN 207,HEGEMAN 207‐1,Double,,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 2 B,HEGEMAN 207,HEGEMAN 207,HEGEMAN 207‐2,Double,,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 2 C,HEGEMAN 208,HEGEMAN 208 208A,HEGEMAN 208 208A‐1,Single (Suite/Apartment),3,Male,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 2 C,HEGEMAN 208,HEGEMAN 208 208B,HEGEMAN 208 208B‐1,Single (Suite/Apartment),3,Male,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 2 C,HEGEMAN 209,HEGEMAN 209 209A,HEGEMAN 209 209A‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 2 C,HEGEMAN 209,HEGEMAN 209 209B,HEGEMAN 209 209B‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 2 C,HEGEMAN 209,HEGEMAN 209 209C,HEGEMAN 209 209C‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 2 D,HEGEMAN 210,HEGEMAN 210 210A,HEGEMAN 210 210A‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 2 D,HEGEMAN 210,HEGEMAN 210 210B,HEGEMAN 210 210B‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 2 D,HEGEMAN 210,HEGEMAN 210 210C,HEGEMAN 210 210C‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 2 D,HEGEMAN 211,HEGEMAN 211 211A,HEGEMAN 211 211A‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 2 D,HEGEMAN 211,HEGEMAN 211 211B,HEGEMAN 211 211B‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 2 D,HEGEMAN 211,HEGEMAN 211 211C,HEGEMAN 211 211C‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 2 E,HEGEMAN 212,HEGEMAN 212,HEGEMAN 212‐1,Double,,CoEd,24‐25 Spring General Selection
HEGEMAN HALL,HEGEMAN FL 2 E,HEGEMAN 212,HEGEMAN 212,HEGEMAN 212‐2,Double,,CoEd,24‐25 Spring General Selection
HEGEMAN HALL,HEGEMAN FL 2 E,HEGEMAN 214,HEGEMAN 214 214A,HEGEMAN 214 214A‐1,Single (Suite/Apartment),2,CoEd,24‐25 Spring General Selection
HEGEMAN HALL,HEGEMAN FL 2 E,HEGEMAN 215,HEGEMAN 215 215A,HEGEMAN 215 215A‐1,Single (Suite/Apartment),3,CoEd,24‐25 Spring General Selection
HEGEMAN HALL,HEGEMAN FL 2 E,HEGEMAN 215,HEGEMAN 215 215B,HEGEMAN 215 215B‐1,Single (Suite/Apartment),3,CoEd,24‐25 Spring General Selection
HEGEMAN HALL,HEGEMAN FL 2 E,HEGEMAN 215,HEGEMAN 215 215C,HEGEMAN 215 215C‐1,Single (Suite/Apartment),3,CoEd,24‐25 Spring General Selection
HEGEMAN HALL,HEGEMAN FL 3 A,HEGEMAN 301,HEGEMAN 301 301A,HEGEMAN 301 301A‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 3 A,HEGEMAN 301,HEGEMAN 301 301B,HEGEMAN 301 301B‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 3 A,HEGEMAN 301,HEGEMAN 301 301C,HEGEMAN 301 301C‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 3 A,HEGEMAN 302,HEGEMAN 302,HEGEMAN 302‐1,Single,,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 3 A,HEGEMAN 303,HEGEMAN 303 303A,HEGEMAN 303 303A‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 3 A,HEGEMAN 303,HEGEMAN 303 303B,HEGEMAN 303 303B‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 3 A,HEGEMAN 303,HEGEMAN 303 303C,HEGEMAN 303 303C‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 3 B,HEGEMAN 304,HEGEMAN 304 304A,HEGEMAN 304 304A‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 3 B,HEGEMAN 304,HEGEMAN 304 304B,HEGEMAN 304 304B‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 3 B,HEGEMAN 304,HEGEMAN 304 304C,HEGEMAN 304 304C‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 3 B,HEGEMAN 305,HEGEMAN 305,HEGEMAN 305‐1,Double,,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 3 B,HEGEMAN 305,HEGEMAN 305,HEGEMAN 305‐2,Double,,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 3 B,HEGEMAN 306,HEGEMAN 306 306A,HEGEMAN 306 306A‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 3 B,HEGEMAN 306,HEGEMAN 306 306B,HEGEMAN 306 306B‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 3 B,HEGEMAN 306,HEGEMAN 306 306C,HEGEMAN 306 306C‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 3 C,HEGEMAN 307,HEGEMAN 307 307A,HEGEMAN 307 307A‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 3 C,HEGEMAN 307,HEGEMAN 307 307B,HEGEMAN 307 307B‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 3 C,HEGEMAN 307,HEGEMAN 307 307C,HEGEMAN 307 307C‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
HEGEMAN HALL,HEGEMAN FL 3 C,HEGEMAN 308,HEGEMAN 308 308A,HEGEMAN 308 308A‐1,Single (Suite/Apartment),3,CoEd,24‐25 Substance Free
